,PFC
26196,92.06
26197,92.06
26198,92.06
26199,92.06
26200,91.99
26201,91.99
26202,91.99
26203,91.99
26204,91.99
26205,91.66
26206,91.66
26207,91.66
26208,91.99
26209,91.99
26210,91.99
26211,91.99
26212,92.06
26213,92.06
26214,92.06
26215,92.06
26216,92.06
26217,92.06
26218,92.06
26219,92.06
26220,92.06
26221,92.06
26222,92.19
26223,92.19
26224,92.64
26225,92.76
26226,92.76
26227,92.86
26228,93.55
26229,95.81
26230,97.16
26231,98.55
26232,98.55
26233,98.55
26234,97.16
26235,93.55
26236,92.64
26237,91.99
26238,91.1
26239,89.62
26240,87.38
26241,-500.0
26242,-500.0
26243,-500.0
26244,-500.0
26245,-500.0
26246,-500.0
26247,-500.0
26248,-500.0
26249,-500.0
26250,-500.0
26251,-500.0
26252,-500.0
26253,-500.0
26254,-500.0
26255,-500.0
26256,-500.0
26257,-500.0
26258,-500.0
26259,-500.0
26260,-500.0
26261,-500.0
26262,-500.0
26263,-500.0
26264,-500.0
26265,-500.0
26266,-500.0
26267,-500.0
26268,-500.0
26269,-500.0
26270,87.18
26271,89.47
26272,90.49
26273,91.66
26274,92.76
26275,96.82
26276,98.55
26277,102.35
26278,107.03
26279,110.43
26280,110.43
26281,112.47
26282,112.47
26283,112.47
26284,110.43
26285,108.46
26286,110.43
26287,110.43
26288,107.03
26289,104.14
26290,102.6
26291,102.6
26292,101.83
26293,100.88
26294,100.16
26295,98.55
26296,98.55
26297,93.55
26298,92.76
26299,92.64
26300,92.06
26301,91.99
26302,91.66
26303,91.66
26304,91.1
26305,91.1
26306,91.1
26307,91.66
26308,91.66
26309,91.1
26310,90.2
26311,90.2
26312,90.49
26313,90.2
26314,90.2
26315,89.62
26316,90.2
26317,89.62
26318,89.62
26319,90.49
26320,90.49
26321,90.2
26322,90.49
26323,90.89
26324,91.1
26325,92.06
26326,92.06
26327,92.19
26328,92.76
26329,92.76
26330,92.76
26331,92.76
26332,92.76
26333,92.64
26334,92.06
26335,91.99
26336,91.66
26337,91.1
26338,90.2
26339,89.53
26340,87.18
26341,-500.0
26342,-500.0
26343,-500.0
26344,-500.0
26345,-500.0
26346,-500.0
26347,-500.0
26348,-500.0
26349,-500.0
26350,-500.0
26351,-500.0
26352,-500.0
26353,-500.0
26354,-500.0
26355,-500.0
26356,-500.0
26357,-500.0
26358,-500.0
26359,-500.0
26360,-500.0
26361,-500.0
26362,-500.0
26363,-500.0
26364,-500.0
26365,-500.0
26366,-500.0
26367,-500.0
26368,-500.0
26369,-500.0
26370,87.38
26371,90.2
26372,91.1
26373,91.99
26374,91.99
26375,92.06
26376,92.06
26377,91.99
26378,91.66
26379,91.66
26380,91.1
26381,90.49
26382,89.62
26383,89.53
26384,87.38
26385,-500.0
26386,-500.0
26387,-500.0
26388,-500.0
26389,-500.0
26390,-500.0
26391,-500.0
26392,-500.0
26393,-500.0
26394,-500.0
26395,-500.0
26396,-500.0
26397,-500.0
26398,-500.0
26399,-500.0
26400,-500.0
26401,-500.0
26402,-500.0
26403,-500.0
26404,-500.0
26405,-500.0
26406,-500.0
26407,-500.0
26408,-500.0
26409,-500.0
26410,-500.0
26411,-500.0
26412,-500.0
26413,-500.0
26414,-500.0
26415,-500.0
26416,-500.0
26417,-500.0
26418,-500.0
26419,-500.0
26420,-500.0
26421,87.18
26422,87.38
26423,89.53
26424,89.62
26425,89.62
26426,89.62
26427,89.62
26428,89.53
26429,89.47
26430,87.38
26431,-500.0
26432,-500.0
26433,-500.0
26434,-500.0
26435,-500.0
26436,-500.0
26437,-500.0
26438,-500.0
26439,-500.0
26440,-500.0
26441,-500.0
26442,-500.0
26443,-500.0
26444,-500.0
26445,-500.0
26446,-500.0
26447,-500.0
26448,-500.0
26449,-500.0
26450,-500.0
26451,-500.0
26452,-500.0
26453,-500.0
26454,-500.0
26455,-500.0
26456,-500.0
26457,-500.0
26458,-500.0
26459,-500.0
26460,87.18
26461,89.53
26462,90.49
26463,91.99
26464,92.76
26465,98.55
26466,102.6
26467,112.47
26468,146.9
26469,172.15
26470,419.5
26471,1000.0
26472,1000.0
26473,1000.0
26474,1000.0
26475,1000.0
26476,1000.0
26477,1000.0
26478,420.85
26479,419.5
26480,419.5
26481,177.74
26482,172.15
26483,172.15
26484,172.15
26485,155.14
26486,146.9
26487,141.65
26488,128.69
26489,115.08
26490,110.43
26491,107.03
26492,104.94
26493,104.14
26494,102.6
26495,102.21
26496,101.83
26497,100.88
26498,98.55
26499,96.82
26500,95.81
26501,95.81
26502,95.81
26503,96.82
26504,97.15
26505,96.82
26506,97.16
26507,98.55
26508,98.55
26509,98.55
26510,98.55
26511,98.55
26512,98.55
26513,98.55
26514,100.16
26515,100.91
26516,102.6
26517,105.14
26518,107.03
26519,105.14
26520,107.03
26521,107.03
26522,107.03
26523,105.14
26524,102.85
26525,101.27
26526,98.55
26527,94.54
26528,92.76
26529,92.19
26530,92.06
26531,91.99
26532,91.66
26533,90.89
26534,90.2
26535,89.53
26536,87.18
26537,-500.0
26538,-500.0
26539,-500.0
26540,-500.0
26541,-500.0
26542,-500.0
26543,-500.0
26544,87.38
26545,87.38
26546,87.38
26547,87.38
26548,89.47
26549,89.53
26550,90.2
26551,90.49
26552,91.1
26553,91.66
26554,91.99
26555,92.06
26556,92.06
26557,92.19
26558,92.19
26559,92.19
26560,92.76
26561,92.86
26562,93.55
26563,95.81
26564,95.81
26565,95.81
26566,93.55
26567,92.86
26568,92.76
26569,92.19
26570,92.06
26571,92.06
26572,91.66
26573,91.1
26574,90.49
26575,90.2
26576,89.53
26577,89.53
26578,89.47
26579,89.47
26580,89.47
26581,89.05
26582,87.38
26583,87.18
26584,87.18
26585,87.18
26586,-500.0
26587,-500.0
26588,-500.0
26589,-500.0
26590,-500.0
26591,-500.0
26592,-500.0
26593,-500.0
26594,-500.0
26595,-500.0
26596,-500.0
26597,-500.0
26598,-500.0
26599,-500.0
26600,-500.0
26601,-500.0
26602,-500.0
26603,-500.0
26604,-500.0
26605,-500.0
26606,-500.0
26607,-500.0
26608,-500.0
26609,-500.0
26610,-500.0
26611,-500.0
26612,-500.0
26613,-500.0
26614,-500.0
26615,-500.0
26616,87.18
26617,87.38
26618,89.05
26619,89.05
26620,89.53
26621,89.53
26622,89.53
26623,89.47
26624,87.38
26625,-500.0
26626,-500.0
26627,-500.0
26628,-500.0
26629,-500.0
26630,-500.0
26631,-500.0
26632,-500.0
26633,-500.0
26634,-500.0
26635,-500.0
26636,-500.0
26637,-500.0
26638,-500.0
26639,-500.0
26640,-500.0
26641,-500.0
26642,-500.0
26643,-500.0
26644,-500.0
26645,-500.0
26646,-500.0
26647,-500.0
26648,-500.0
26649,-500.0
26650,-500.0
26651,89.47
26652,89.62
26653,90.49
26654,91.66
26655,92.06
26656,93.55
26657,98.55
26658,101.83
26659,110.43
26660,115.08
26661,131.82
26662,142.74
26663,144.6
26664,146.9
26665,146.9
26666,140.57
26667,128.69
26668,115.08
26669,110.43
26670,104.94
26671,102.6
26672,101.27
26673,100.88
26674,98.55
26675,98.55
26676,97.16
26677,96.27
26678,93.55
26679,92.76
26680,92.64
26681,92.19
26682,92.06
26683,92.06
26684,92.06
26685,91.99
26686,91.99
26687,91.66
26688,91.1
26689,91.1
26690,91.1
26691,90.49
26692,90.89
26693,90.89
26694,90.49
26695,91.1
26696,91.1
26697,91.1
26698,91.1
26699,91.1
26700,91.1
26701,91.1
26702,91.1
26703,91.1
26704,91.1
26705,91.1
26706,91.1
26707,91.1
26708,91.1
26709,91.1
26710,91.1
26711,90.89
26712,90.49
26713,90.49
26714,90.2
26715,89.62
26716,89.53
26717,87.38
26718,-500.0
26719,-500.0
26720,-500.0
26721,-500.0
26722,-500.0
26723,-500.0
26724,-500.0
26725,-500.0
26726,-500.0
26727,-500.0
26728,-500.0
26729,-500.0
26730,-500.0
26731,-500.0
26732,-500.0
26733,-500.0
26734,-500.0
26735,-500.0
26736,-500.0
26737,-500.0
26738,-500.0
26739,-500.0
26740,-500.0
26741,-500.0
26742,-500.0
26743,-500.0
26744,-500.0
26745,-500.0
26746,-500.0
26747,-500.0
26748,-500.0
26749,-500.0
26750,-500.0
26751,-500.0
26752,-500.0
26753,-500.0
26754,87.38
26755,89.53
26756,89.53
26757,90.2
26758,90.2
26759,90.2
26760,90.49
26761,90.2
26762,90.2
26763,89.62
26764,89.53
26765,89.53
26766,89.47
26767,87.38
26768,87.38
26769,87.38
26770,87.18
26771,87.38
26772,89.05
26773,89.47
26774,89.47
26775,89.47
26776,89.47
26777,89.47
26778,89.53
26779,89.53
26780,89.53
26781,89.62
26782,89.62
26783,90.2
26784,90.2
26785,90.49
26786,91.1
26787,91.1
26788,91.1
26789,91.66
26790,91.99
26791,92.06
26792,92.19
26793,92.76
26794,92.86
26795,93.55
26796,95.16
26797,95.81
26798,96.27
26799,97.15
26800,98.55
26801,100.88
26802,101.83
26803,105.14
26804,128.69
26805,146.9
26806,172.15
26807,420.85
26808,1000.0
26809,1000.0
26810,1000.0
26811,420.85
26812,369.82
26813,171.07
26814,141.65
26815,112.47
26816,102.6
26817,100.88
26818,97.15
26819,92.76
26820,92.06
26821,91.1
26822,90.49
26823,89.05
26824,-500.0
26825,-500.0
26826,-500.0
26827,-500.0
26828,-500.0
26829,-500.0
26830,-500.0
26831,-500.0
26832,-500.0
26833,-500.0
26834,-500.0
26835,-500.0
26836,-500.0
26837,-500.0
26838,-500.0
26839,-500.0
26840,-500.0
26841,89.53
26842,90.2
26843,91.1
26844,92.06
26845,92.86
26846,98.55
26847,101.83
26848,110.43
26849,131.82
26850,148.08
26851,381.64
26852,1000.0
26853,1000.0
26854,1000.0
26855,1000.0
26856,1000.0
26857,1000.0
26858,1000.0
26859,419.5
26860,172.15
26861,150.9
26862,142.74
26863,128.69
26864,112.47
26865,110.43
26866,104.14
26867,101.64
26868,100.88
26869,98.55
26870,95.81
26871,92.76
26872,92.06
26873,91.99
26874,91.1
26875,90.89
26876,89.53
26877,87.38
26878,87.18
26879,-500.0
26880,-500.0
26881,-500.0
26882,-500.0
26883,-500.0
26884,-500.0
26885,-500.0
26886,-500.0
26887,-500.0
26888,-500.0
26889,-500.0
26890,-500.0
26891,-500.0
26892,-500.0
26893,-500.0
26894,-500.0
26895,-500.0
26896,-500.0
26897,-500.0
26898,-500.0
26899,-500.0
26900,-500.0
26901,-500.0
26902,-500.0
26903,-500.0
26904,-500.0
26905,-500.0
26906,-500.0
26907,-500.0
26908,87.18
26909,87.18
26910,87.18
26911,87.18
26912,-500.0
26913,-500.0
26914,-500.0
26915,-500.0
26916,-500.0
26917,-500.0
26918,-500.0
26919,-500.0
26920,-500.0
26921,-500.0
26922,-500.0
26923,-500.0
26924,-500.0
26925,-500.0
26926,-500.0
26927,-500.0
26928,-500.0
26929,-500.0
26930,-500.0
26931,-500.0
26932,-500.0
26933,-500.0
26934,-500.0
26935,-500.0
26936,-500.0
26937,-500.0
26938,-500.0
26939,-500.0
26940,-500.0
26941,-500.0
26942,87.18
26943,89.05
26944,89.53
26945,90.2
26946,91.1
26947,91.99
26948,92.19
26949,92.19
26950,92.76
26951,92.76
26952,92.86
26953,92.19
26954,92.19
26955,92.06
26956,91.66
26957,91.1
26958,90.49
26959,89.62
26960,89.53
26961,89.53
26962,89.47
26963,87.38
26964,87.18
26965,-500.0
26966,-500.0
26967,-500.0
26968,-500.0
26969,-500.0
26970,-500.0
26971,-500.0
26972,-500.0
26973,-500.0
26974,-500.0
26975,-500.0
26976,-500.0
26977,-500.0
26978,-500.0
26979,-500.0
26980,-500.0
26981,-500.0
26982,-500.0
26983,-500.0
26984,-500.0
26985,-500.0
26986,-500.0
26987,-500.0
26988,-500.0
26989,-500.0
26990,-500.0
26991,-500.0
26992,-500.0
26993,-500.0
26994,-500.0
26995,-500.0
26996,-500.0
26997,-500.0
26998,-500.0
26999,-500.0
27000,87.18
27001,87.38
27002,87.38
27003,87.38
27004,87.38
27005,87.18
27006,-500.0
27007,-500.0
27008,-500.0
27009,-500.0
27010,-500.0
27011,-500.0
27012,-500.0
27013,-500.0
27014,-500.0
27015,-500.0
27016,-500.0
27017,-500.0
27018,-500.0
27019,-500.0
27020,-500.0
27021,-500.0
27022,-500.0
27023,-500.0
27024,-500.0
27025,-500.0
27026,-500.0
27027,-500.0
27028,-500.0
27029,-500.0
27030,-500.0
27031,-500.0
27032,-500.0
27033,-500.0
27034,-500.0
27035,-500.0
27036,-500.0
27037,-500.0
27038,87.38
27039,89.53
27040,89.62
27041,90.2
27042,90.49
27043,91.1
27044,91.1
27045,91.66
27046,91.66
27047,91.99
27048,91.99
27049,91.66
27050,91.66
27051,91.1
27052,90.49
27053,90.49
27054,90.2
27055,89.62
27056,89.05
27057,87.18
27058,-500.0
27059,-500.0
27060,-500.0
27061,-500.0
27062,-500.0
27063,-500.0
27064,-500.0
27065,-500.0
27066,-500.0
27067,-500.0
27068,-500.0
27069,-500.0
27070,-500.0
27071,-500.0
27072,-500.0
27073,-500.0
27074,-500.0
27075,-500.0
27076,-500.0
27077,-500.0
27078,-500.0
27079,-500.0
27080,-500.0
27081,-500.0
27082,-500.0
27083,-500.0
27084,-500.0
27085,-500.0
27086,-500.0
27087,-500.0
27088,-500.0
27089,-500.0
27090,-500.0
27091,-500.0
27092,-500.0
27093,-500.0
27094,-500.0
27095,-500.0
27096,-500.0
27097,-500.0
27098,-500.0
27099,-500.0
27100,-500.0
27101,-500.0
27102,-500.0
27103,-500.0
27104,-500.0
27105,-500.0
27106,-500.0
27107,-500.0
27108,-500.0
27109,-500.0
27110,-500.0
27111,-500.0
27112,-500.0
27113,-500.0
27114,-500.0
27115,-500.0
27116,-500.0
27117,-500.0
27118,-500.0
27119,-500.0
27120,-500.0
27121,-500.0
27122,-500.0
27123,-500.0
27124,-500.0
27125,-500.0
27126,-500.0
27127,-500.0
27128,-500.0
27129,-500.0
27130,-500.0
27131,-500.0
27132,-500.0
27133,-500.0
27134,-500.0
27135,-500.0
27136,-500.0
27137,-500.0
27138,-500.0
27139,-500.0
27140,-500.0
27141,-500.0
27142,-500.0
27143,-500.0
27144,-500.0
27145,-500.0
27146,-500.0
27147,-500.0
27148,-500.0
27149,-500.0
27150,-500.0
27151,-500.0
27152,-500.0
27153,-500.0
27154,-500.0
27155,-500.0
27156,-500.0
27157,-500.0
27158,-500.0
27159,-500.0
27160,-500.0
27161,-500.0
27162,-500.0
27163,-500.0
27164,-500.0
27165,-500.0
27166,-500.0
27167,-500.0
27168,-500.0
27169,-500.0
27170,-500.0
27171,-500.0
27172,-500.0
27173,-500.0
27174,-500.0
27175,-500.0
27176,-500.0
27177,-500.0
27178,-500.0
27179,-500.0
27180,-500.0
27181,-500.0
27182,-500.0
27183,-500.0
27184,-500.0
27185,-500.0
27186,-500.0
27187,-500.0
27188,-500.0
27189,-500.0
27190,-500.0
27191,-500.0
27192,-500.0
27193,-500.0
27194,-500.0
27195,-500.0
27196,-500.0
27197,-500.0
27198,-500.0
27199,-500.0
27200,-500.0
27201,-500.0
27202,-500.0
27203,-500.0
27204,-500.0
27205,-500.0
27206,-500.0
27207,-500.0
27208,-500.0
27209,-500.0
27210,-500.0
27211,-500.0
27212,-500.0
27213,-500.0
27214,-500.0
27215,-500.0
27216,-500.0
27217,-500.0
27218,-500.0
27219,-500.0
27220,-500.0
27221,-500.0
27222,-500.0
27223,-500.0
27224,-500.0
27225,-500.0
27226,-500.0
27227,-500.0
27228,-500.0
27229,-500.0
27230,-500.0
27231,-500.0
27232,-500.0
27233,-500.0
27234,-500.0
27235,-500.0
27236,-500.0
27237,-500.0
27238,-500.0
27239,-500.0
27240,-500.0
27241,-500.0
27242,-500.0
27243,-500.0
27244,-500.0
27245,-500.0
27246,-500.0
27247,-500.0
27248,-500.0
27249,-500.0
27250,-500.0
27251,-500.0
27252,-500.0
27253,-500.0
27254,-500.0
27255,-500.0
27256,-500.0
27257,-500.0
27258,-500.0
27259,-500.0
27260,-500.0
27261,-500.0
27262,-500.0
27263,-500.0
27264,-500.0
27265,-500.0
27266,-500.0
27267,-500.0
27268,-500.0
27269,-500.0
27270,-500.0
27271,-500.0
27272,-500.0
27273,-500.0
27274,-500.0
27275,-500.0
27276,-500.0
27277,-500.0
27278,-500.0
27279,-500.0
27280,-500.0
27281,-500.0
27282,-500.0
27283,-500.0
27284,-500.0
27285,-500.0
27286,-500.0
27287,-500.0
27288,-500.0
27289,-500.0
27290,-500.0
27291,-500.0
27292,-500.0
27293,-500.0
27294,-500.0
27295,-500.0
27296,-500.0
27297,-500.0
27298,-500.0
27299,-500.0
27300,-500.0
27301,-500.0
27302,-500.0
27303,-500.0
27304,-500.0
27305,-500.0
27306,-500.0
27307,-500.0
27308,-500.0
27309,-500.0
27310,-500.0
27311,-500.0
27312,-500.0
27313,-500.0
27314,-500.0
27315,-500.0
27316,-500.0
27317,-500.0
27318,-500.0
27319,-500.0
27320,-500.0
27321,-500.0
27322,-500.0
27323,-500.0
27324,-500.0
27325,-500.0
27326,-500.0
27327,-500.0
27328,-500.0
27329,-500.0
27330,89.05
27331,90.49
27332,91.66
27333,91.99
27334,92.19
27335,92.76
27336,92.76
27337,92.76
27338,92.76
27339,92.19
27340,92.19
27341,92.06
27342,91.99
27343,91.99
27344,91.66
27345,91.66
27346,91.1
27347,91.1
27348,91.1
27349,91.1
27350,91.1
27351,90.49
27352,90.49
27353,90.49
27354,90.49
27355,90.2
27356,90.2
27357,90.2
27358,90.2
27359,90.2
27360,90.2
27361,90.49
27362,90.49
27363,90.49
27364,90.49
27365,90.49
27366,90.49
27367,91.1
27368,91.1
27369,91.1
27370,91.1
27371,91.1
27372,91.66
27373,91.66
27374,91.66
27375,91.99
27376,91.66
27377,91.66
27378,91.66
27379,91.66
27380,91.99
27381,91.99
27382,91.99
27383,91.99
27384,92.06
27385,92.06
27386,92.06
27387,91.66
27388,91.1
27389,90.2
27390,89.05
27391,-500.0
27392,-500.0
27393,-500.0
27394,-500.0
27395,-500.0
27396,-500.0
27397,-500.0
27398,-500.0
27399,-500.0
27400,-500.0
27401,-500.0
27402,-500.0
27403,-500.0
27404,-500.0
27405,-500.0
27406,-500.0
27407,-500.0
27408,-500.0
27409,-500.0
27410,-500.0
27411,-500.0
27412,-500.0
27413,-500.0
27414,-500.0
27415,-500.0
27416,-500.0
27417,-500.0
27418,-500.0
27419,-500.0
27420,-500.0
27421,-500.0
27422,-500.0
27423,-500.0
27424,-500.0
27425,-500.0
27426,-500.0
27427,-500.0
27428,-500.0
27429,-500.0
27430,-500.0
27431,-500.0
27432,-500.0
27433,-500.0
27434,-500.0
27435,-500.0
27436,-500.0
27437,-500.0
27438,-500.0
27439,-500.0
27440,-500.0
27441,-500.0
27442,-500.0
27443,-500.0
27444,-500.0
27445,-500.0
27446,-500.0
27447,-500.0
27448,-500.0
27449,-500.0
27450,-500.0
27451,-500.0
27452,-500.0
27453,-500.0
27454,-500.0
27455,-500.0
27456,-500.0
27457,-500.0
27458,-500.0
27459,-500.0
27460,-500.0
27461,-500.0
27462,-500.0
27463,-500.0
27464,-500.0
27465,-500.0
27466,-500.0
27467,-500.0
27468,-500.0
27469,-500.0
27470,-500.0
27471,-500.0
27472,-500.0
27473,-500.0
27474,87.38
27475,90.2
27476,91.66
27477,92.19
27478,95.16
27479,100.88
27480,105.14
27481,115.08
27482,131.82
27483,135.11
27484,130.69
27485,115.08
27486,102.85
27487,98.55
27488,92.64
27489,91.66
27490,90.2
27491,87.38
27492,-500.0
27493,-500.0
27494,-500.0
27495,-500.0
27496,-500.0
27497,-500.0
27498,-500.0
27499,-500.0
27500,-500.0
27501,-500.0
27502,-500.0
27503,-500.0
27504,-500.0
27505,-500.0
27506,-500.0
27507,-500.0
27508,-500.0
27509,-500.0
27510,-500.0
27511,-500.0
27512,-500.0
27513,-500.0
27514,-500.0
27515,-500.0
27516,89.05
27517,90.49
27518,91.99
27519,95.16
27520,100.91
27521,110.43
27522,135.11
27523,146.9
27524,146.9
27525,133.82
27526,115.08
27527,105.14
27528,101.27
27529,98.55
27530,96.82
27531,95.16
27532,92.19
27533,92.06
27534,91.99
27535,91.66
27536,91.1
27537,90.49
27538,90.49
27539,89.53
27540,89.53
27541,89.47
27542,87.38
27543,87.38
27544,-500.0
27545,-500.0
27546,-500.0
27547,-500.0
27548,-500.0
27549,-500.0
27550,-500.0
27551,-500.0
27552,87.18
27553,87.38
27554,87.38
27555,87.38
27556,87.18
27557,-500.0
27558,-500.0
27559,87.18
27560,87.18
27561,87.18
27562,87.18
27563,87.18
27564,87.38
27565,89.05
27566,89.53
27567,90.2
27568,91.1
27569,91.66
27570,92.06
27571,92.64
27572,95.81
27573,97.16
27574,98.55
27575,100.88
27576,105.14
27577,112.47
27578,125.71
27579,128.69
27580,115.26
27581,112.47
27582,102.6
27583,98.55
27584,93.55
27585,92.06
27586,91.1
27587,90.2
27588,89.05
27589,-500.0
27590,-500.0
27591,-500.0
27592,-500.0
27593,-500.0
27594,-500.0
27595,-500.0
27596,-500.0
27597,-500.0
27598,-500.0
27599,-500.0
27600,-500.0
27601,-500.0
27602,-500.0
27603,-500.0
27604,-500.0
27605,-500.0
27606,-500.0
27607,-500.0
27608,-500.0
27609,89.05
27610,90.2
27611,91.66
27612,92.76
27613,98.55
27614,104.94
27615,130.69
27616,172.15
27617,1000.0
27618,1000.0
27619,1000.0
27620,1000.0
27621,1000.0
27622,1000.0
27623,1000.0
27624,1000.0
27625,1000.0
27626,1000.0
27627,1000.0
27628,1000.0
27629,1000.0
27630,1000.0
27631,1000.0
27632,1000.0
27633,1000.0
27634,419.5
27635,419.5
27636,172.15
27637,148.08
27638,135.11
27639,117.56
27640,112.47
27641,105.14
27642,102.6
27643,101.64
27644,100.16
27645,98.55
27646,98.55
27647,97.16
27648,95.81
27649,93.55
27650,92.76
27651,92.76
27652,92.64
27653,92.19
27654,92.06
27655,92.06
27656,91.99
27657,91.99
27658,91.66
27659,91.66
27660,91.99
27661,92.06
27662,92.06
27663,92.06
27664,92.76
27665,92.76
27666,93.55
27667,96.82
27668,100.34
27669,101.83
27670,102.85
27671,107.03
27672,112.47
27673,115.08
27674,115.08
27675,120.15
27676,120.15
27677,112.47
27678,102.6
27679,98.55
27680,93.55
27681,92.06
27682,91.1
27683,89.62
27684,-500.0
27685,-500.0
27686,-500.0
27687,-500.0
27688,-500.0
27689,-500.0
27690,-500.0
27691,-500.0
27692,-500.0
27693,-500.0
27694,-500.0
27695,-500.0
27696,-500.0
27697,-500.0
27698,-500.0
27699,-500.0
27700,-500.0
27701,-500.0
27702,-500.0
27703,-500.0
27704,-500.0
27705,-500.0
27706,-500.0
27707,-500.0
27708,-500.0
27709,-500.0
27710,89.05
27711,90.49
27712,91.99
27713,92.76
27714,97.16
27715,98.55
27716,100.91
27717,100.88
27718,100.91
27719,101.27
27720,100.88
27721,98.55
27722,97.15
27723,93.55
27724,92.19
27725,91.66
27726,91.1
27727,90.89
27728,90.2
27729,89.53
27730,89.53
27731,87.38
27732,87.38
27733,87.18
27734,-500.0
27735,-500.0
27736,-500.0
27737,-500.0
27738,-500.0
27739,-500.0
27740,-500.0
27741,-500.0
27742,-500.0
27743,-500.0
27744,-500.0
27745,-500.0
27746,-500.0
27747,-500.0
27748,-500.0
27749,-500.0
27750,-500.0
27751,-500.0
27752,-500.0
27753,-500.0
27754,-500.0
27755,-500.0
27756,87.38
27757,89.05
27758,89.53
27759,89.53
27760,89.62
27761,90.2
27762,90.49
27763,91.1
27764,91.99
27765,92.19
27766,92.76
27767,93.55
27768,97.16
27769,98.55
27770,98.55
27771,98.55
27772,100.16
27773,98.55
27774,98.55
27775,95.81
27776,92.76
27777,92.19
27778,91.66
27779,91.1
27780,90.2
27781,89.53
27782,87.18
27783,-500.0
27784,-500.0
27785,-500.0
27786,-500.0
27787,-500.0
27788,-500.0
27789,-500.0
27790,-500.0
27791,-500.0
27792,-500.0
27793,-500.0
27794,-500.0
27795,-500.0
27796,-500.0
27797,-500.0
27798,-500.0
27799,-500.0
27800,-500.0
27801,-500.0
27802,89.53
27803,91.1
27804,92.19
27805,97.15
27806,102.21
27807,115.08
27808,146.9
27809,419.5
27810,1000.0
27811,1000.0
27812,1000.0
27813,1000.0
27814,1000.0
27815,1000.0
27816,1000.0
27817,1000.0
27818,1000.0
27819,1000.0
27820,419.5
27821,171.07
27822,146.9
27823,130.69
27824,112.47
27825,110.43
27826,107.03
27827,102.85
27828,101.27
27829,100.88
27830,98.55
27831,97.16
27832,94.54
27833,92.86
27834,92.86
27835,93.55
27836,92.76
27837,92.64
27838,92.64
27839,92.64
27840,92.19
27841,92.19
27842,92.19
27843,92.19
27844,92.19
27845,92.19
27846,92.19
27847,92.19
27848,92.19
27849,92.19
27850,92.06
27851,91.99
27852,91.99
27853,92.06
27854,92.06
27855,91.99
27856,91.99
27857,91.99
27858,91.99
27859,92.06
27860,92.19
27861,93.55
27862,95.81
27863,94.54
27864,95.81
27865,96.82
27866,96.82
27867,93.55
27868,92.64
27869,92.06
27870,91.1
27871,90.2
27872,87.38
27873,-500.0
27874,-500.0
27875,-500.0
27876,-500.0
27877,-500.0
27878,-500.0
27879,-500.0
27880,-500.0
27881,-500.0
27882,-500.0
27883,-500.0
27884,-500.0
27885,-500.0
27886,-500.0
27887,-500.0
27888,-500.0
27889,-500.0
27890,-500.0
27891,-500.0
27892,-500.0
27893,-500.0
27894,-500.0
27895,-500.0
27896,-500.0
27897,-500.0
27898,-500.0
27899,-500.0
27900,-500.0
27901,-500.0
27902,-500.0
27903,-500.0
27904,-500.0
27905,-500.0
27906,-500.0
27907,-500.0
27908,-500.0
27909,-500.0
27910,-500.0
27911,-500.0
27912,-500.0
27913,-500.0
27914,-500.0
27915,-500.0
27916,-500.0
27917,-500.0
27918,-500.0
27919,-500.0
27920,-500.0
27921,-500.0
27922,-500.0
27923,-500.0
27924,-500.0
27925,-500.0
27926,-500.0
27927,-500.0
27928,-500.0
27929,-500.0
27930,-500.0
27931,-500.0
27932,-500.0
27933,-500.0
27934,-500.0
27935,-500.0
27936,-500.0
27937,-500.0
27938,-500.0
27939,-500.0
27940,-500.0
27941,-500.0
27942,-500.0
27943,-500.0
27944,-500.0
27945,-500.0
27946,-500.0
27947,-500.0
27948,-500.0
27949,-500.0
27950,-500.0
27951,-500.0
27952,-500.0
27953,-500.0
27954,-500.0
27955,-500.0
27956,-500.0
27957,-500.0
27958,-500.0
27959,-500.0
27960,-500.0
27961,-500.0
27962,-500.0
27963,-500.0
27964,-500.0
27965,-500.0
27966,-500.0
27967,-500.0
27968,-500.0
27969,-500.0
27970,-500.0
27971,-500.0
27972,-500.0
27973,-500.0
27974,-500.0
27975,-500.0
27976,-500.0
27977,-500.0
27978,-500.0
27979,-500.0
27980,-500.0
27981,-500.0
27982,-500.0
27983,-500.0
27984,-500.0
27985,-500.0
27986,-500.0
27987,-500.0
27988,-500.0
27989,-500.0
27990,-500.0
27991,-500.0
27992,-500.0
27993,-500.0
27994,-500.0
27995,-500.0
27996,-500.0
27997,-500.0
27998,87.18
27999,89.47
28000,90.2
28001,91.1
28002,91.66
28003,91.99
28004,92.06
28005,91.99
28006,92.06
28007,92.19
28008,91.99
28009,91.66
28010,91.1
28011,91.1
28012,91.1
28013,90.89
28014,90.49
28015,90.2
28016,89.62
28017,89.53
28018,89.62
28019,89.53
28020,89.53
28021,89.47
28022,89.47
28023,89.53
28024,87.38
28025,87.38
28026,89.05
28027,87.38
28028,87.18
28029,87.18
28030,87.18
28031,87.18
28032,87.18
28033,87.38
28034,87.38
28035,87.38
28036,87.38
28037,89.53
28038,89.53
28039,89.53
28040,89.53
28041,89.62
28042,90.2
28043,90.49
28044,91.66
28045,91.99
28046,92.06
28047,92.19
28048,92.64
28049,92.76
28050,92.76
